,expected,response,precision,rt,trial,tache,participant,ordre
1841,same,same,1.0,862.1381999691949,50.0,3.0,10,123
1842,same,same,1.0,593.355500022881,51.0,3.0,10,123
1843,same,same,1.0,1523.6191999865703,52.0,3.0,10,123
1844,different,different,1.0,1377.57080001757,53.0,3.0,10,123
1845,same,same,1.0,767.5465000793341,54.0,3.0,10,123
1846,different,different,1.0,2032.6388000976299,55.0,3.0,10,123
1847,different,different,1.0,828.385500004515,56.0,3.0,10,123
1848,same,same,1.0,663.229799945839,57.0,3.0,10,123
1849,same,different,0.0,1049.72409992479,58.0,3.0,10,123
1850,different,different,1.0,1060.0764999399,59.0,3.0,10,123
1851,same,same,1.0,715.943899936974,60.0,3.0,10,123
1852,different,different,1.0,906.2010999768969,61.0,3.0,10,123
1853,different,different,1.0,1349.78950000368,62.0,3.0,10,123
1854,same,same,1.0,772.2429999848829,63.0,3.0,10,123
1855,different,same,0.0,1273.8595000701,64.0,3.0,10,123
1856,different,different,1.0,1351.65319999214,65.0,3.0,10,123
1857,different,different,1.0,1158.8572000619,66.0,3.0,10,123
1858,different,different,1.0,606.4327000640329,67.0,3.0,10,123
1859,same,different,0.0,803.8884999696171,68.0,3.0,10,123
1860,same,same,1.0,669.528400059789,69.0,3.0,10,123
1861,same,different,0.0,857.153700082563,70.0,3.0,10,123
1862,different,different,1.0,1486.5183000220002,71.0,3.0,10,123
1863,same,same,1.0,612.294200109318,72.0,3.0,10,123
1864,same,same,1.0,1714.4630000693699,73.0,3.0,10,123
1865,same,same,1.0,638.4013999486341,74.0,3.0,10,123
1866,same,same,1.0,1649.79379996657,75.0,3.0,10,123
1867,different,different,1.0,781.454500043765,76.0,3.0,10,123
1868,different,different,1.0,1083.5584000451502,77.0,3.0,10,123
1869,different,different,1.0,984.2086000135172,78.0,3.0,10,123
1870,different,different,1.0,1127.5358001002999,79.0,3.0,10,123
1871,same,same,1.0,592.2947999788449,80.0,3.0,10,123
1872,same,different,0.0,1013.6754999402899,81.0,3.0,10,123
1873,same,same,1.0,723.419100046158,82.0,3.0,10,123
1874,same,same,1.0,650.7649000268431,83.0,3.0,10,123
1875,same,same,1.0,644.9981000041589,84.0,3.0,10,123
1876,different,different,1.0,945.0858000200241,85.0,3.0,10,123
1877,different,different,1.0,2255.42040006258,86.0,3.0,10,123
1878,different,different,1.0,1553.17189998459,87.0,3.0,10,123
1879,different,different,1.0,1016.0132999299101,88.0,3.0,10,123
1880,same,same,1.0,1490.8826999599098,89.0,3.0,10,123
1881,same,same,1.0,1048.48370002583,90.0,3.0,10,123
1882,different,different,1.0,915.9715999849141,91.0,3.0,10,123
1883,different,different,1.0,946.023600059561,92.0,3.0,10,123
1884,same,same,1.0,683.5084999911488,93.0,3.0,10,123
1885,different,different,1.0,787.584099918604,94.0,3.0,10,123
1886,different,different,1.0,1083.41099997051,95.0,3.0,10,123
1887,same,same,1.0,940.0827999925241,96.0,3.0,10,123
1891,different,different,1.0,946.1766001768409,1.0,0.0,5,213
1892,same,same,1.0,718.4957996942103,2.0,0.0,5,213
1893,same,same,1.0,942.7561000920832,3.0,0.0,5,213
1894,different,different,1.0,708.1931000575423,4.0,0.0,5,213
1895,same,same,1.0,830.8842000551522,5.0,0.0,5,213
1896,different,different,1.0,765.8429001457989,6.0,0.0,5,213
1897,same,same,1.0,741.6807999834418,7.0,0.0,5,213
1898,different,different,1.0,705.5612998083234,8.0,0.0,5,213
1899,same,same,1.0,700.1950996927917,9.0,0.0,5,213
1900,different,different,1.0,554.0142999961972,10.0,0.0,5,213
1901,same,same,1.0,586.0949000343679,11.0,0.0,5,213
1902,different,different,1.0,555.7096996344626,12.0,0.0,5,213
1903,same,same,1.0,749.1207998245955,13.0,0.0,5,213
1904,different,different,1.0,545.6329002045095,14.0,0.0,5,213
1905,different,different,1.0,778.5302000120282,15.0,0.0,5,213
1906,same,same,1.0,631.2519996427,16.0,0.0,5,213
1907,same,same,1.0,467.1012000180781,1.0,3.0,9,213
1908,different,different,1.0,660.3147997520864,2.0,3.0,9,213
1909,different,different,1.0,653.0755003914237,3.0,3.0,9,213
1910,same,same,1.0,625.8968999609351,4.0,3.0,9,213
1911,same,same,1.0,592.0541002415121,5.0,3.0,9,213
1912,different,different,1.0,649.1473000496626,6.0,3.0,9,213
1913,same,same,1.0,1350.5238997749984,7.0,3.0,9,213
1914,same,same,1.0,969.8435999453068,8.0,3.0,9,213
1915,different,different,1.0,948.2803996652364,9.0,3.0,9,213
1916,same,same,1.0,946.1515001021326,10.0,3.0,9,213
1917,different,different,1.0,1144.8947000317276,11.0,3.0,9,213
1918,same,same,1.0,672.5166002288461,12.0,3.0,9,213
1919,same,same,1.0,624.8118001967669,13.0,3.0,9,213
1920,same,same,1.0,510.5217001400888,14.0,3.0,9,213
1921,same,same,1.0,476.6647000797093,15.0,3.0,9,213
1922,different,different,1.0,547.7933003567159,16.0,3.0,9,213
1923,different,same,0.0,1283.4177999757228,17.0,3.0,9,213
1924,same,same,1.0,1248.378700111061,18.0,3.0,9,213
1925,same,same,1.0,634.0283001773059,19.0,3.0,9,213
1926,different,different,1.0,898.5067000612617,20.0,3.0,9,213
1927,different,different,1.0,1022.0054001547396,21.0,3.0,9,213
1928,different,different,1.0,1114.0568000264466,22.0,3.0,9,213
1929,different,different,1.0,1165.6493996269999,23.0,3.0,9,213
1930,same,same,1.0,672.2297999076545,24.0,3.0,9,213
1931,different,different,1.0,981.015699915588,25.0,3.0,9,213
1932,different,different,1.0,1105.9138998389244,26.0,3.0,9,213
1933,different,different,1.0,807.3451002128422,27.0,3.0,9,213
1934,same,same,1.0,519.1351999528706,28.0,3.0,9,213
1935,different,different,1.0,639.3236001022161,29.0,3.0,9,213
1936,different,different,1.0,614.8753999732435,30.0,3.0,9,213
1937,different,different,1.0,569.0458002500236,31.0,3.0,9,213
1938,same,same,1.0,519.8846999555826,32.0,3.0,9,213
1939,same,different,0.0,552.5318002328277,33.0,3.0,9,213
1940,different,different,1.0,1211.3568997010589,34.0,3.0,9,213
1941,different,different,1.0,771.7832000926137,35.0,3.0,9,213
1942,different,different,1.0,821.2564997375011,36.0,3.0,9,213
1943,different,different,1.0,828.7251000292599,37.0,3.0,9,213
1944,same,same,1.0,483.8614999316633,38.0,3.0,9,213
1945,same,same,1.0,468.0407997220754,39.0,3.0,9,213
1946,same,different,0.0,961.1236001364888,40.0,3.0,9,213
1947,same,same,1.0,1429.4694000855088,41.0,3.0,9,213
1948,same,same,1.0,577.1387000568211,42.0,3.0,9,213
1949,same,same,1.0,684.1459996066988,43.0,3.0,9,213
1950,different,different,1.0,1513.0041996017098,44.0,3.0,9,213
1951,same,same,1.0,917.6096003502608,45.0,3.0,9,213
1952,same,same,1.0,703.5159999504685,46.0,3.0,9,213
1953,same,same,1.0,648.7278998829424,47.0,3.0,9,213
1954,different,different,1.0,1219.396600034088,48.0,3.0,9,213
1955,different,different,1.0,912.6156000420452,49.0,3.0,9,213
1956,different,different,1.0,777.2416002117097,50.0,3.0,9,213
1957,different,different,1.0,588.5510002262889,51.0,3.0,9,213
1958,different,different,1.0,755.3122998215258,52.0,3.0,9,213
1959,same,same,1.0,888.5642001405358,53.0,3.0,9,213
1960,different,different,1.0,587.9052998498082,54.0,3.0,9,213
1961,same,same,1.0,625.3131004050374,55.0,3.0,9,213
1962,different,different,1.0,613.2904998958111,56.0,3.0,9,213
1963,different,different,1.0,578.8323995657265,57.0,3.0,9,213
1964,same,same,1.0,651.6972002573311,58.0,3.0,9,213
1965,same,different,0.0,593.3567001484334,59.0,3.0,9,213
1966,different,different,1.0,586.3123000599444,60.0,3.0,9,213
1967,different,different,1.0,1067.1716998331249,61.0,3.0,9,213
1968,same,same,1.0,497.654200065881,62.0,3.0,9,213
1969,different,different,1.0,816.6004000231624,63.0,3.0,9,213
1970,different,different,1.0,615.7402000389993,64.0,3.0,9,213
1971,different,different,1.0,892.3186999745667,65.0,3.0,9,213
1972,same,same,1.0,697.1384002827108,66.0,3.0,9,213
1973,different,different,1.0,801.8590998835862,67.0,3.0,9,213
1974,same,same,1.0,683.8612998835742,68.0,3.0,9,213
1975,different,different,1.0,643.4073001146317,69.0,3.0,9,213
1976,same,different,0.0,601.4578999020159,70.0,3.0,9,213
1977,same,same,1.0,697.7923000231385,71.0,3.0,9,213
1978,different,different,1.0,1192.5327000208201,72.0,3.0,9,213
1979,different,different,1.0,915.9105001017452,73.0,3.0,9,213
1980,different,different,1.0,654.4024003669621,74.0,3.0,9,213
1981,different,different,1.0,766.0492998547852,75.0,3.0,9,213
1982,same,same,1.0,588.1972000934184,76.0,3.0,9,213
1983,same,same,1.0,622.4795002490282,77.0,3.0,9,213
1984,different,different,1.0,860.289900097996,78.0,3.0,9,213
1985,same,same,1.0,549.919799901545,79.0,3.0,9,213
1986,same,different,0.0,599.6896000579001,80.0,3.0,9,213
1987,same,same,1.0,651.0103000327945,81.0,3.0,9,213
1988,same,same,1.0,627.7291998267174,82.0,3.0,9,213
1989,different,different,1.0,973.162000067532,83.0,3.0,9,213
1990,same,same,1.0,665.8985000103712,84.0,3.0,9,213
1991,different,different,1.0,958.5232003591956,85.0,3.0,9,213
1992,same,same,1.0,747.7633003145456,86.0,3.0,9,213
1993,same,same,1.0,1232.407999690622,87.0,3.0,9,213
1994,different,different,1.0,1024.2284000851214,88.0,3.0,9,213
1995,same,same,1.0,767.748000100255,89.0,3.0,9,213
1996,different,different,1.0,788.2052999921143,90.0,3.0,9,213
1997,different,different,1.0,739.2501002177596,91.0,3.0,9,213
1998,same,same,1.0,690.8344002440572,92.0,3.0,9,213
1999,same,same,1.0,617.0371002517641,93.0,3.0,9,213
2000,different,different,1.0,934.117200318724,94.0,3.0,9,213
2001,same,same,1.0,658.4429997019471,95.0,3.0,9,213
2002,same,same,1.0,521.0223998874426,96.0,3.0,9,213
2003,same,same,1.0,521.2729399790987,1.0,2.0,7,123
2004,different,different,1.0,593.1856379611418,2.0,2.0,7,123
2005,different,different,1.0,604.9051641020924,3.0,2.0,7,123
2006,same,same,1.0,455.1813850412145,4.0,2.0,7,123
2007,same,same,1.0,701.2559439754114,5.0,2.0,7,123
2008,different,different,1.0,430.9803850483149,6.0,2.0,7,123
2009,same,same,1.0,433.8031079387292,7.0,2.0,7,123
2010,different,different,1.0,393.945035059005,8.0,2.0,7,123
2011,same,same,1.0,423.3169319340959,9.0,2.0,7,123
2012,same,different,0.0,472.9009349830449,10.0,2.0,7,123
2013,same,same,1.0,523.6394139938056,11.0,2.0,7,123
2014,different,different,1.0,517.8084339713678,12.0,2.0,7,123
2015,same,same,1.0,449.6859519276768,13.0,2.0,7,123
2016,same,same,1.0,589.2453419510275,14.0,2.0,7,123
2017,same,same,1.0,604.0935859782621,15.0,2.0,7,123
2018,same,same,1.0,450.3103169845417,16.0,2.0,7,123
2019,different,different,1.0,606.5678619779646,17.0,2.0,7,123
2020,same,same,1.0,385.8333869138733,18.0,2.0,7,123
2021,same,same,1.0,469.9134199181572,19.0,2.0,7,123
2022,different,different,1.0,426.42358306329703,20.0,2.0,7,123
2023,same,same,1.0,512.3842019820586,21.0,2.0,7,123
2024,different,different,1.0,798.0734680313617,22.0,2.0,7,123
2025,same,same,1.0,544.7151289554313,23.0,2.0,7,123
2026,different,different,1.0,595.1365580549464,24.0,2.0,7,123
2027,different,different,1.0,753.9262819336727,25.0,2.0,7,123
2028,different,different,1.0,839.4218439934775,26.0,2.0,7,123
2029,same,same,1.0,554.3912150897086,27.0,2.0,7,123
2030,same,same,1.0,718.4101620223373,28.0,2.0,7,123
2031,same,same,1.0,548.4429450007156,29.0,2.0,7,123
2032,different,different,1.0,436.9914240669459,30.0,2.0,7,123
2033,different,different,1.0,524.7664189664647,31.0,2.0,7,123
2034,different,different,1.0,845.65245709382,32.0,2.0,7,123
2035,different,different,1.0,527.6825879700482,33.0,2.0,7,123
2036,different,different,1.0,457.9926640726626,34.0,2.0,7,123
2037,different,different,1.0,741.4066459750757,35.0,2.0,7,123
2038,different,different,1.0,553.0921990284696,36.0,2.0,7,123
2039,different,different,1.0,556.2599679687992,37.0,2.0,7,123
2040,same,same,1.0,474.7298880247399,38.0,2.0,7,123
2041,same,same,1.0,610.6297608930618,39.0,2.0,7,123
2042,same,same,1.0,453.2221880508587,40.0,2.0,7,123
2043,same,same,1.0,417.6198119530454,41.0,2.0,7,123
2044,same,same,1.0,389.1538330353797,42.0,2.0,7,123
2045,different,different,1.0,374.8963209800422,43.0,2.0,7,123
2046,different,different,1.0,413.9091790420935,44.0,2.0,7,123
2047,same,same,1.0,505.45735796913505,45.0,2.0,7,123
2048,different,different,1.0,502.47731199488044,46.0,2.0,7,123
2049,same,same,1.0,468.0995009839535,47.0,2.0,7,123
2050,same,different,0.0,655.2401009248571,48.0,2.0,7,123
2051,same,same,1.0,657.3771359398961,49.0,2.0,7,123
2052,different,different,1.0,559.3920790124685,50.0,2.0,7,123
2053,different,different,1.0,534.0276890201494,51.0,2.0,7,123
2054,same,same,1.0,629.0872540557757,52.0,2.0,7,123
2055,different,different,1.0,505.6378149893135,53.0,2.0,7,123
2056,different,different,1.0,624.0438660606742,54.0,2.0,7,123
2057,same,same,1.0,557.9455540282652,55.0,2.0,7,123
2058,same,same,1.0,577.8863449813798,56.0,2.0,7,123
2059,different,different,1.0,397.6304869865999,57.0,2.0,7,123
2060,same,same,1.0,693.545978050679,58.0,2.0,7,123
2061,different,different,1.0,460.5759270489216,59.0,2.0,7,123
2062,different,different,1.0,507.2246369672939,60.0,2.0,7,123
2063,same,same,1.0,492.787093971856,61.0,2.0,7,123
2064,different,different,1.0,461.7848619818688,62.0,2.0,7,123
2065,same,same,1.0,405.6630969280377,63.0,2.0,7,123
2066,different,different,1.0,381.8660080432892,64.0,2.0,7,123
2067,different,same,0.0,395.7712119445205,65.0,2.0,7,123
2068,same,same,1.0,469.6530039655045,66.0,2.0,7,123
2069,different,different,1.0,438.0762689979747,67.0,2.0,7,123
2070,different,different,1.0,537.7137269824743,68.0,2.0,7,123
2071,same,same,1.0,481.7058750195429,69.0,2.0,7,123
2072,different,different,1.0,441.7657110607252,70.0,2.0,7,123
2073,same,same,1.0,416.9770289445296,71.0,2.0,7,123
2074,same,different,0.0,418.4772919397801,72.0,2.0,7,123
2075,different,different,1.0,420.6093070097268,73.0,2.0,7,123
2076,different,different,1.0,441.6606429731473,74.0,2.0,7,123
2077,different,different,1.0,429.9710730556399,75.0,2.0,7,123
2078,same,same,1.0,387.7282249741256,76.0,2.0,7,123
2079,different,different,1.0,418.6139550292864,77.0,2.0,7,123
2080,same,same,1.0,548.155686003156,78.0,2.0,7,123
2081,same,same,1.0,495.7460329169408,79.0,2.0,7,123
2082,different,different,1.0,622.2628809045999,80.0,2.0,7,123
2083,different,different,1.0,738.0010869819671,81.0,2.0,7,123
2084,same,same,1.0,535.6712599750608,82.0,2.0,7,123
2085,different,different,1.0,422.5572800496593,83.0,2.0,7,123
2086,same,different,0.0,387.3926169471815,84.0,2.0,7,123
2087,different,different,1.0,518.4257549699396,85.0,2.0,7,123
2088,same,same,1.0,405.9228679398075,86.0,2.0,7,123
2089,different,different,1.0,618.4447089908645,87.0,2.0,7,123
2090,same,different,0.0,455.0228519365192,88.0,2.0,7,123
2091,same,same,1.0,460.2445560740307,89.0,2.0,7,123
2092,different,different,1.0,530.0072039244696,90.0,2.0,7,123
2093,same,same,1.0,418.0444029625505,91.0,2.0,7,123
2094,same,same,1.0,451.7185940640047,92.0,2.0,7,123
2095,different,different,1.0,468.8936889870092,93.0,2.0,7,123
2096,same,same,1.0,452.7954419609159,94.0,2.0,7,123
2097,different,different,1.0,477.9942239401862,95.0,2.0,7,123
2098,different,different,1.0,576.1790559627116,96.0,2.0,7,123
2099,different,different,1.0,797.4528599879704,1.0,3.0,8,321
2100,same,different,0.0,700.0385639839806,2.0,3.0,8,321
2101,same,same,1.0,530.7804479962215,3.0,3.0,8,321
2102,same,same,1.0,772.1692440100014,4.0,3.0,8,321
2103,different,different,1.0,1272.392511018552,5.0,3.0,8,321
2104,different,different,1.0,1061.1072840401905,6.0,3.0,8,321
2105,different,different,1.0,813.3475290378556,7.0,3.0,8,321
2106,same,same,1.0,633.1109530292451,8.0,3.0,8,321
2107,same,different,0.0,637.0061470079236,9.0,3.0,8,321
2108,same,same,1.0,608.6691480013542,10.0,3.0,8,321
2109,different,different,1.0,549.7325590113178,11.0,3.0,8,321
2110,different,different,1.0,574.632695002947,12.0,3.0,8,321
2111,same,same,1.0,594.6366320131347,13.0,3.0,8,321
2112,same,different,0.0,871.3942299946211,14.0,3.0,8,321
2113,different,different,1.0,523.9742769626899,15.0,3.0,8,321
2114,same,same,1.0,610.3079979657196,16.0,3.0,8,321
2115,same,different,0.0,734.3225419754162,17.0,3.0,8,321
2116,same,same,1.0,606.6582739586011,18.0,3.0,8,321
2117,different,different,1.0,851.3554439996369,19.0,3.0,8,321
2118,different,different,1.0,727.9260210343637,20.0,3.0,8,321
2119,same,different,0.0,613.856238021981,21.0,3.0,8,321
2120,different,different,1.0,675.9067039820366,22.0,3.0,8,321
2121,same,same,1.0,572.2995329997502,23.0,3.0,8,321
2122,same,different,0.0,730.7462239987217,24.0,3.0,8,321
2123,same,same,1.0,1472.2145430278033,25.0,3.0,8,321
2124,same,same,1.0,1084.7550819744356,26.0,3.0,8,321
2125,same,same,1.0,699.967932945583,27.0,3.0,8,321
2126,same,different,0.0,540.8787829801439,28.0,3.0,8,321
2127,different,different,1.0,598.405972996261,29.0,3.0,8,321
2128,different,different,1.0,768.0649510002695,30.0,3.0,8,321
2129,same,same,1.0,567.2291819937527,31.0,3.0,8,321
2130,same,different,0.0,605.6738990009762,32.0,3.0,8,321
2131,different,different,1.0,844.6523339953274,33.0,3.0,8,321
2132,different,different,1.0,645.3386690118349,34.0,3.0,8,321
2133,different,different,1.0,618.2202239870094,35.0,3.0,8,321
2134,different,different,1.0,660.8847749885172,36.0,3.0,8,321
2135,different,different,1.0,601.4146469533443,37.0,3.0,8,321
2136,different,different,1.0,828.6572590004653,38.0,3.0,8,321
2137,same,different,0.0,921.9889790401794,39.0,3.0,8,321
2138,different,different,1.0,639.9331829743461,40.0,3.0,8,321
2139,different,different,1.0,557.4158990057185,41.0,3.0,8,321
2140,different,different,1.0,746.5621719602495,42.0,3.0,8,321
2141,different,different,1.0,531.3889519893564,43.0,3.0,8,321
2142,same,different,0.0,608.947446977254,44.0,3.0,8,321
2143,different,different,1.0,671.8295080354437,45.0,3.0,8,321
2144,different,different,1.0,560.2705180062912,46.0,3.0,8,321
2145,different,different,1.0,592.7469430025667,47.0,3.0,8,321
2146,different,different,1.0,725.1024500001222,48.0,3.0,8,321
2147,different,different,1.0,638.7031989870593,49.0,3.0,8,321
2148,same,different,0.0,688.6720090406016,50.0,3.0,8,321
2149,same,same,1.0,738.4335080278106,51.0,3.0,8,321
2150,same,same,1.0,627.1192869753577,52.0,3.0,8,321
2151,different,different,1.0,613.5371020063758,53.0,3.0,8,321
2152,different,different,1.0,659.9043339956552,54.0,3.0,8,321
2153,same,different,0.0,620.8785049966536,55.0,3.0,8,321
2154,same,same,1.0,649.2824559682049,56.0,3.0,8,321
2155,same,different,0.0,627.8099389746785,57.0,3.0,8,321
2156,different,different,1.0,609.7718580276705,58.0,3.0,8,321
2157,different,different,1.0,580.8631419786252,59.0,3.0,8,321
2158,different,different,1.0,612.7165450016037,60.0,3.0,8,321
2159,same,same,1.0,662.9405799903907,61.0,3.0,8,321
2160,same,different,0.0,592.6298619597219,62.0,3.0,8,321
2161,different,different,1.0,592.3970880103298,63.0,3.0,8,321
2162,same,same,1.0,668.2910930248909,64.0,3.0,8,321
2163,same,same,1.0,608.8094129809178,65.0,3.0,8,321
2164,different,different,1.0,667.5646899966523,66.0,3.0,8,321
2165,same,different,0.0,583.7755770189688,67.0,3.0,8,321
2166,different,different,1.0,722.7166970260441,68.0,3.0,8,321
2167,same,same,1.0,651.1936379829422,69.0,3.0,8,321
2168,different,different,1.0,606.5747090033256,70.0,3.0,8,321
2169,same,same,1.0,675.0034340075217,71.0,3.0,8,321
2170,same,different,0.0,573.5359029495157,72.0,3.0,8,321
2171,same,different,0.0,533.360822009854,73.0,3.0,8,321
2172,different,different,1.0,579.1815440170467,74.0,3.0,8,321
2173,different,different,1.0,642.9210130008869,75.0,3.0,8,321
2174,same,same,1.0,700.3837039810605,76.0,3.0,8,321
2175,different,different,1.0,645.1142970472574,77.0,3.0,8,321
2176,different,different,1.0,1034.1147390427068,78.0,3.0,8,321
2177,different,different,1.0,787.3820530367084,79.0,3.0,8,321
2178,different,different,1.0,571.0374920163304,80.0,3.0,8,321
2179,same,different,0.0,663.5740229976363,81.0,3.0,8,321
2180,same,same,1.0,641.4923569536768,82.0,3.0,8,321
2181,different,different,1.0,685.5577310197987,83.0,3.0,8,321
2182,same,different,0.0,608.8758159894496,84.0,3.0,8,321
2183,different,different,1.0,731.3576780143194,85.0,3.0,8,321
2184,different,different,1.0,620.9852930041961,86.0,3.0,8,321
2185,different,different,1.0,775.7180779590271,87.0,3.0,8,321
2186,same,different,0.0,887.9337160033174,88.0,3.0,8,321
2187,same,different,0.0,574.8781340080313,89.0,3.0,8,321
2188,same,same,1.0,637.5222849892452,90.0,3.0,8,321
2189,same,different,0.0,488.8564000139013,91.0,3.0,8,321
2190,same,different,0.0,628.264956001658,92.0,3.0,8,321
2191,different,different,1.0,542.0893450500444,93.0,3.0,8,321
2192,same,same,1.0,525.7085379562341,94.0,3.0,8,321
2193,different,different,1.0,606.1970540322363,95.0,3.0,8,321
2194,same,same,1.0,874.9897649977356,96.0,3.0,8,321
2195,different,different,1.0,1225.3732660319656,1.0,0.0,7,123
2196,different,different,1.0,581.8320829421282,2.0,0.0,7,123
2197,same,same,1.0,432.8803630778566,3.0,0.0,7,123
2198,different,different,1.0,423.8165529677645,4.0,0.0,7,123
2199,same,same,1.0,350.5048720398918,5.0,0.0,7,123
2200,different,different,1.0,369.17195096611977,6.0,0.0,7,123
2201,same,same,1.0,412.7643370302394,7.0,0.0,7,123
2202,different,different,1.0,425.072937970981,8.0,0.0,7,123
2203,different,different,1.0,436.8547579506412,9.0,0.0,7,123
2204,same,same,1.0,390.1080869836733,10.0,0.0,7,123
2205,same,different,0.0,337.2825679834932,11.0,0.0,7,123
2206,same,same,1.0,451.2294080341235,12.0,0.0,7,123
2207,different,same,0.0,424.0849600173533,13.0,0.0,7,123
2208,different,different,1.0,465.8193920040503,14.0,0.0,7,123
2209,same,different,0.0,342.98724797554314,15.0,0.0,7,123
2210,same,same,1.0,358.01347391679883,16.0,0.0,7,123
2211,different,different,1.0,910.3882730123588,1.0,0.0,6,321
2212,different,different,1.0,648.9433899987489,2.0,0.0,6,321
2213,different,different,1.0,450.0316180055961,3.0,0.0,6,321
2214,same,same,1.0,459.2200629995205,4.0,0.0,6,321
2215,different,different,1.0,519.1769530065358,5.0,0.0,6,321
2216,same,same,1.0,560.0113429827616,6.0,0.0,6,321
2217,same,same,1.0,447.66468700254336,7.0,0.0,6,321
2218,same,same,1.0,554.1910110041499,8.0,0.0,6,321
2219,same,same,1.0,714.9040759541094,9.0,0.0,6,321
2220,same,same,1.0,496.3284360128455,10.0,0.0,6,321
2221,different,different,1.0,594.4379600114189,11.0,0.0,6,321
2222,different,different,1.0,520.8612770074978,12.0,0.0,6,321
2223,different,different,1.0,550.7587069878355,13.0,0.0,6,321
2224,different,different,1.0,512.5343410181813,14.0,0.0,6,321
2225,same,same,1.0,437.0980630046688,15.0,0.0,6,321
2226,same,same,1.0,604.3636029935442,16.0,0.0,6,321
2227,different,different,1.0,854.7545069595799,1.0,2.0,6,321
2228,same,same,1.0,561.9247370050289,2.0,2.0,6,321
2229,same,same,1.0,440.7127129961737,3.0,2.0,6,321
2230,same,different,0.0,387.8740349900909,4.0,2.0,6,321
2231,same,same,1.0,569.5979880401865,5.0,2.0,6,321
2232,same,same,1.0,497.37409100634983,6.0,2.0,6,321
2233,same,same,1.0,480.6518229888752,7.0,2.0,6,321
2234,same,same,1.0,396.2687830207869,8.0,2.0,6,321
2235,different,same,0.0,390.8304729848169,9.0,2.0,6,321
2236,different,same,0.0,566.3251469959505,10.0,2.0,6,321
2237,same,same,1.0,651.1623869882897,11.0,2.0,6,321
2238,same,same,1.0,463.7761440244503,12.0,2.0,6,321
2239,same,same,1.0,591.0840739961714,13.0,2.0,6,321
2240,different,different,1.0,588.8774610357359,14.0,2.0,6,321
2241,same,same,1.0,579.1246329899877,15.0,2.0,6,321
2242,different,different,1.0,552.1240879897961,16.0,2.0,6,321
2243,different,same,0.0,598.312120011542,17.0,2.0,6,321
2244,same,same,1.0,541.5239160065539,18.0,2.0,6,321
2245,same,same,1.0,498.1288320268504,19.0,2.0,6,321
2246,different,different,1.0,661.0340309562162,20.0,2.0,6,321
2247,different,different,1.0,601.6810989822261,21.0,2.0,6,321
2248,same,same,1.0,603.5306149860844,22.0,2.0,6,321
2249,different,different,1.0,480.8442840003409,23.0,2.0,6,321
2250,different,different,1.0,748.328700021375,24.0,2.0,6,321
2251,different,different,1.0,714.2114900052547,25.0,2.0,6,321
2252,same,same,1.0,529.7040280420333,26.0,2.0,6,321
2253,same,same,1.0,579.3634920264594,27.0,2.0,6,321
2254,same,same,1.0,478.9472819538787,28.0,2.0,6,321
2255,same,same,1.0,482.8036790131591,29.0,2.0,6,321
2256,different,same,0.0,649.5545409852639,30.0,2.0,6,321
2257,same,same,1.0,551.4101070002653,31.0,2.0,6,321
2258,different,different,1.0,460.3750579990447,32.0,2.0,6,321
2259,different,different,1.0,401.48925298126414,33.0,2.0,6,321
2260,same,same,1.0,395.4135939711705,34.0,2.0,6,321
2261,different,different,1.0,536.8333099759184,35.0,2.0,6,321
2262,different,different,1.0,1073.7626799964346,36.0,2.0,6,321
2263,same,same,1.0,538.8090210035443,37.0,2.0,6,321
2264,different,different,1.0,553.9929880178533,38.0,2.0,6,321
2265,different,different,1.0,707.2651169728488,39.0,2.0,6,321
2266,same,different,0.0,426.1915570241399,40.0,2.0,6,321
2267,same,same,1.0,414.6525010000913,41.0,2.0,6,321
2268,same,same,1.0,436.0467499936931,42.0,2.0,6,321
2269,different,different,1.0,582.51256699441,43.0,2.0,6,321
2270,different,different,1.0,493.2764039840549,44.0,2.0,6,321
2271,same,same,1.0,532.910886046011,45.0,2.0,6,321
2272,different,different,1.0,517.0816640020348,46.0,2.0,6,321
2273,different,different,1.0,478.8859729887918,47.0,2.0,6,321
2274,different,different,1.0,406.7161540151574,48.0,2.0,6,321
2275,different,different,1.0,645.6040319753811,49.0,2.0,6,321
2276,different,different,1.0,437.0968170114793,50.0,2.0,6,321
2277,same,same,1.0,409.0584099758416,51.0,2.0,6,321
2278,different,different,1.0,495.418117963709,52.0,2.0,6,321
2279,same,same,1.0,462.7027890528552,53.0,2.0,6,321
2280,same,same,1.0,604.9321500468068,54.0,2.0,6,321
2281,same,different,0.0,430.5934259900823,55.0,2.0,6,321
2282,same,same,1.0,466.3730199681595,56.0,2.0,6,321
2283,same,same,1.0,574.3363079964183,57.0,2.0,6,321
2284,same,same,1.0,603.6938750185072,58.0,2.0,6,321
2285,different,different,1.0,408.9636149583384,59.0,2.0,6,321
2286,same,same,1.0,493.007997982204,60.0,2.0,6,321
2287,same,same,1.0,432.8072300413624,61.0,2.0,6,321
2288,different,different,1.0,522.0616409787908,62.0,2.0,6,321
2289,different,different,1.0,492.841231985949,63.0,2.0,6,321
2290,same,same,1.0,507.5429059797898,64.0,2.0,6,321
2291,different,different,1.0,525.3293379792012,65.0,2.0,6,321
2292,different,different,1.0,574.7280509676784,66.0,2.0,6,321
2293,same,same,1.0,468.0019820225425,67.0,2.0,6,321
2294,different,different,1.0,637.1141989948228,68.0,2.0,6,321
